timestamp,latency,error_rate,cpu,memory,request_time,latency_anomaly,latency_slope,memory_slope,error_trend,risk_score
2026-01-02 17:26:00,163.59,0.1759,48.27,70.51,1309.25,3.24,-0.6713,-0.618,-0.0004,0.0229
2026-01-02 17:26:30,152.74,0.1649,46.62,74.7,1260.91,-7.49,-3.9084,2.9777,-0.0022,0.0693
2026-01-02 17:27:00,155.78,0.2078,46.64,76.47,1145.15,-4.34,7.4476,-0.6612,0.0009,0.0579
2026-01-02 17:27:30,167.63,0.2343,41.8,73.38,1179.79,7.31,3.0602,-0.9746,0.0045,0.058
2026-01-02 17:28:00,161.9,0.2082,45.9,74.52,1340.33,1.48,-8.4151,-0.2488,-0.0001,0.0437
2026-01-02 17:28:30,150.8,0.1691,47.68,72.88,1431.19,-9.1,-4.1361,-0.4958,-0.0018,0.0714
2026-01-02 17:29:00,153.62,0.1682,43.2,73.53,1198.98,-6.29,6.6646,1.0996,-0.0016,0.0675
2026-01-02 17:29:30,164.13,0.2499,40.88,75.08,1206.86,3.98,5.8944,-0.2403,0.0008,0.0478
2026-01-02 17:30:00,165.41,0.2633,48.84,73.05,1245.12,5.31,-4.4822,-0.5209,0.0023,0.0506
2026-01-02 17:30:30,155.17,0.1745,39.63,74.04,1296.47,-4.73,-1.4801,1.6239,0.0006,0.0383
2026-01-02 17:31:00,162.45,0.2199,42.17,76.3,1211.47,2.55,1.336,1.0107,0.0004,0.0229
2026-01-02 17:31:30,157.84,0.1948,45.21,76.06,1244.25,-1.97,-3.5716,-0.2296,-0.0004,0.0263
2026-01-02 17:32:00,155.31,0.1403,45.2,75.84,1301.38,-4.41,0.9344,0.1168,-0.002,0.0292
2026-01-02 17:32:30,159.71,0.1912,40.62,76.29,1295.52,0.07,3.8815,-1.6239,-0.0003,0.0211
2026-01-02 17:33:00,163.07,0.1883,46.78,72.59,1236.22,3.35,-0.2066,-1.5633,-0.0019,0.0248
2026-01-02 17:33:30,159.29,0.1989,45.26,73.16,1256.95,-0.4,-7.7679,0.6342,-0.0005,0.036
2026-01-02 17:34:00,147.54,0.1867,41.78,73.86,1224.2,-11.87,-1.9216,0.182,-0.0013,0.0772
2026-01-02 17:34:30,155.45,0.148,45.16,73.53,1325.78,-3.97,3.9546,0.6601,-0.0036,0.041
2026-01-02 17:35:00,155.45,0.197,47.24,75.18,1271.12,-3.93,1.2269,0.2981,0.0003,0.0282
2026-01-02 17:35:30,157.9,0.1945,52.19,74.13,1241.63,-1.52,0.8523,-1.1285,0.0021,0.0153
2026-01-02 17:36:00,157.15,0.2052,51.88,72.92,1255.02,-2.2,-5.4336,-0.2908,0.0015,0.0356
2026-01-02 17:36:30,147.04,0.1287,46.37,73.54,1293.55,-12.08,1.9983,0.642,-0.0018,0.0804
2026-01-02 17:37:00,161.15,0.2149,42.22,74.2,1234.05,2.14,4.6161,1.0064,0.0004,0.0342
2026-01-02 17:37:30,156.27,0.172,48.81,75.56,1250.55,-2.64,-6.6379,0.1459,-0.0031,0.0428
2026-01-02 17:38:00,147.87,0.1166,51.1,74.5,1287.38,-10.75,-2.2636,0.6745,-0.0046,0.0738
2026-01-02 17:38:30,151.74,0.1896,46.91,76.91,1330.66,-6.77,3.7543,-1.6606,0.001,0.0599
2026-01-02 17:39:00,155.38,0.1889,45.05,71.17,1164.49,-3.0,4.7063,-0.3972,0.001,0.0376
2026-01-02 17:39:30,161.16,0.1975,48.93,76.11,1191.12,2.76,3.3906,0.9357,-0.0026,0.0325
2026-01-02 17:40:00,162.16,0.1972,45.96,73.05,1242.33,3.64,-0.8554,-0.0184,-0.0033,0.024
2026-01-02 17:40:30,159.44,0.188,44.07,76.07,1341.78,1.06,-4.7783,1.7928,0.0007,0.0313
2026-01-02 17:41:00,152.6,0.1632,47.8,76.63,1319.61,-5.65,0.7588,-1.0036,-0.0028,0.0387
2026-01-02 17:41:30,160.96,0.2042,47.67,74.07,1280.6,2.66,-2.9936,-1.0227,0.0005,0.0306
2026-01-02 17:42:00,146.62,0.1228,52.57,74.59,1278.1,-11.51,-2.8873,0.9197,-0.0009,0.0817
2026-01-02 17:42:30,155.19,0.1677,45.52,75.91,1207.81,-2.94,5.5537,-0.5787,-0.0012,0.0414
2026-01-02 17:43:00,157.72,0.2203,49.7,73.43,1284.55,-0.27,-1.7589,-1.395,0.0016,0.0126
2026-01-02 17:43:30,151.67,0.1315,48.84,73.12,1243.53,-6.18,-0.7441,-0.2436,-0.0034,0.0392
2026-01-02 17:44:00,156.24,0.1912,50.15,72.94,1293.98,-1.52,0.2631,-0.1401,0.0002,0.0095
2026-01-02 17:44:30,152.2,0.1475,46.37,72.84,1315.07,-5.23,-0.0327,0.7255,-0.0,0.0322
2026-01-02 17:45:00,156.17,0.2019,51.15,74.39,1218.7,-1.05,-1.2772,0.0202,0.0002,0.0106
2026-01-02 17:45:30,149.64,0.118,51.22,72.88,1369.68,-7.43,0.7283,-1.4301,-0.0038,0.0504
2026-01-02 17:46:00,157.63,0.1889,49.99,71.53,1235.89,0.62,5.2945,2.5477,-0.0008,0.0334
2026-01-02 17:46:30,160.23,0.2087,54.54,77.97,1294.84,3.16,-0.124,0.4635,0.004,0.0196
2026-01-02 17:47:00,157.38,0.1883,42.24,72.46,1283.64,0.26,0.0936,-2.798,-0.0013,0.0103
2026-01-02 17:47:30,160.42,0.2085,49.73,72.38,1272.94,3.28,3.4358,1.3958,0.0018,0.0373
2026-01-02 17:48:00,164.25,0.2611,43.2,75.25,1236.3,7.16,-0.387,-0.0117,0.0072,0.0426
2026-01-02 17:48:30,159.64,0.2024,49.06,72.35,1266.96,2.44,-10.6653,-1.6276,0.0006,0.0634
2026-01-02 17:49:00,142.92,0.1206,46.76,72.0,1266.78,-13.95,-5.0977,0.1297,-0.0034,0.1026
2026-01-02 17:49:30,149.45,0.1421,50.82,72.61,1222.53,-7.04,3.76,0.9917,-0.0028,0.0594
2026-01-02 17:50:00,150.44,0.1454,49.98,73.98,1236.77,-5.95,2.3617,0.6192,-0.0026,0.0459
2026-01-02 17:50:30,154.17,0.1397,47.79,73.85,1313.77,-2.22,-1.105,-0.5142,-0.0024,0.0184
2026-01-02 17:51:00,148.23,0.1362,45.07,72.95,1233.85,-7.86,1.1035,0.4721,-0.0013,0.0513
2026-01-02 17:51:30,156.38,0.1508,48.42,74.79,1244.35,0.22,0.637,1.9407,-0.0027,0.0095
2026-01-02 17:52:00,149.5,0.1341,55.04,76.83,1322.66,-6.53,1.4217,-0.3006,0.0006,0.0442
2026-01-02 17:52:30,159.22,0.1547,53.21,74.19,1323.28,3.36,-0.8447,-0.4849,-0.0007,0.0238
2026-01-02 17:53:00,147.82,0.165,48.43,75.86,1285.92,-7.77,-5.8604,-0.0935,-0.0028,0.0694
2026-01-02 17:53:30,147.5,0.1588,54.09,74.01,1287.35,-8.02,5.9255,-0.7599,0.0014,0.0734
2026-01-02 17:54:00,159.67,0.2178,52.49,74.34,1329.66,4.03,4.5838,0.0322,0.0013,0.0419
2026-01-02 17:54:30,156.67,0.1763,57.15,74.07,1272.38,1.18,-2.3242,-0.8336,0.0014,0.0184
2026-01-02 17:55:00,155.02,0.1545,49.92,72.68,1300.89,-0.26,-5.2713,0.6028,-0.0024,0.0246
2026-01-02 17:55:30,146.13,0.1398,54.77,75.28,1262.99,-8.97,-1.351,0.3163,0.0011,0.0583
2026-01-02 17:56:00,152.32,0.1547,57.82,73.31,1192.99,-2.58,3.4068,-0.6492,-0.0017,0.0306
2026-01-02 17:56:30,152.94,0.1483,50.52,73.98,1362.17,-1.86,1.7265,-0.5551,-0.003,0.019
2026-01-02 17:57:00,155.77,0.1854,47.71,72.2,1272.6,0.96,-4.1479,0.1858,-0.0001,0.0226
2026-01-02 17:57:30,144.64,0.1112,47.21,74.35,1393.41,-9.86,-5.9193,1.9089,-0.0049,0.088
2026-01-02 17:58:00,143.93,0.0878,47.49,76.02,1284.94,-10.2,5.1286,-0.2771,-0.0087,0.0812
2026-01-02 17:58:30,154.9,0.188,54.36,73.8,1247.97,0.86,1.8864,-1.0982,-0.0007,0.0156
2026-01-02 17:59:00,147.7,0.1146,48.98,73.82,1287.86,-6.34,-3.3049,-0.6085,-0.0003,0.052
2026-01-02 17:59:30,148.29,0.1727,51.77,72.58,1191.56,-5.61,-0.7874,1.8876,0.0015,0.0415
2026-01-02 18:00:00,146.13,0.1356,48.78,77.59,1297.83,-7.58,2.1881,1.1913,-0.0005,0.0566
2026-01-02 18:00:30,152.67,0.1248,48.14,74.96,1291.41,-0.94,1.6131,-2.4136,-0.0007,0.0193
2026-01-02 18:01:00,149.35,0.1308,52.35,72.77,1274.01,-4.1,0.4164,0.2348,-0.0003,0.0255
2026-01-02 18:01:30,153.5,0.1664,52.32,75.43,1361.37,-0.08,1.9844,1.1034,0.0008,0.0115
2026-01-02 18:02:00,153.32,0.1816,53.32,74.97,1367.46,-0.1,2.6766,-2.3979,0.0024,0.0188
2026-01-02 18:02:30,158.85,0.1796,49.01,70.63,1204.79,5.38,1.3275,-0.5237,0.0012,0.0378
2026-01-02 18:03:00,155.98,0.1728,56.87,73.93,1272.62,2.34,-1.7486,1.0495,0.0004,0.0236
2026-01-02 18:03:30,155.36,0.1929,51.11,72.73,1295.58,1.65,-1.5058,1.2243,0.0017,0.0191
2026-01-02 18:04:00,152.97,0.1464,54.49,76.38,1224.37,-0.69,-1.2301,-0.5083,-0.0036,0.0099
2026-01-02 18:04:30,152.9,0.1837,46.63,71.72,1338.83,-0.6,1.7977,1.1798,0.0004,0.014
2026-01-02 18:05:00,156.56,0.1694,50.96,78.73,1365.71,3.18,0.2091,3.6617,0.0007,0.0308
2026-01-02 18:05:30,153.31,0.1414,54.17,79.04,1304.7,0.05,-0.5984,-1.8521,0.0001,0.008
2026-01-02 18:06:00,155.37,0.1717,54.07,75.03,1309.13,2.05,-3.4328,-1.6406,0.0009,0.0309
2026-01-02 18:06:30,146.45,0.1543,50.79,75.76,1320.81,-6.58,-8.5415,0.9274,0.0003,0.0764
2026-01-02 18:07:00,138.28,0.0442,51.78,76.89,1280.78,-14.58,4.0236,-0.4303,-0.0071,0.1028
2026-01-02 18:07:30,154.5,0.1179,53.23,74.9,1235.85,1.65,3.4625,-1.9781,0.0003,0.0298
2026-01-02 18:08:00,145.21,0.1047,56.96,72.93,1299.03,-7.39,-3.9719,0.1431,0.0008,0.0594
2026-01-02 18:08:30,146.55,0.1383,51.77,75.18,1325.57,-5.94,-0.2208,1.6392,-0.0025,0.0403
2026-01-02 18:09:00,144.77,0.1106,56.14,76.21,1238.22,-7.5,4.6608,-0.3552,-0.0002,0.0637
2026-01-02 18:09:30,155.87,0.1311,57.38,74.47,1273.53,3.54,0.3592,-0.5731,-0.0021,0.0232
2026-01-02 18:10:00,145.48,0.1373,49.13,75.06,1289.56,-6.64,-4.2922,-0.3937,0.0001,0.0572
2026-01-02 18:10:30,147.29,0.0947,53.8,73.69,1258.83,-4.79,2.0535,-1.8416,-0.0015,0.0418
2026-01-02 18:11:00,149.59,0.1342,48.82,71.38,1281.37,-2.32,3.3541,0.2625,0.0002,0.0276
2026-01-02 18:11:30,154.0,0.1453,49.15,74.21,1297.0,2.21,-0.9741,2.024,-0.0011,0.0228
2026-01-02 18:12:00,147.64,0.1148,50.42,75.43,1269.23,-3.95,-4.6784,1.4522,-0.0033,0.0466
2026-01-02 18:12:30,144.64,0.1111,51.61,77.12,1276.4,-6.64,0.4209,-0.0827,-0.0034,0.04
2026-01-02 18:13:00,148.48,0.1613,51.06,75.26,1358.47,-2.48,3.4117,-1.7063,-0.0006,0.0335
2026-01-02 18:13:30,151.46,0.1864,54.78,73.7,1466.64,0.66,-0.0844,0.3174,-0.0003,0.0043
2026-01-02 18:14:00,148.32,0.1115,55.16,75.9,1304.91,-2.59,3.8492,0.2001,-0.0017,0.031
2026-01-02 18:14:30,159.16,0.1662,52.2,74.1,1348.42,8.06,-1.017,-1.4629,-0.0009,0.0554
2026-01-02 18:15:00,146.28,0.1117,56.86,72.97,1277.27,-4.74,-5.0637,1.4246,-0.0029,0.0528
2026-01-02 18:15:30,149.04,0.1555,53.42,76.95,1240.66,-1.88,-3.4341,0.6687,0.0007,0.0267
2026-01-02 18:16:00,139.41,0.0941,59.6,74.31,1283.69,-11.33,-2.151,-1.8611,-0.0039,0.0807
2026-01-02 18:16:30,144.73,0.1379,56.96,73.23,1301.79,-5.78,5.6314,-0.496,-0.0008,0.0581
2026-01-02 18:17:00,150.68,0.1131,61.86,73.31,1323.25,0.14,0.9645,-0.1003,0.0034,0.0042
2026-01-02 18:17:30,146.66,0.1265,51.76,73.03,1348.3,-3.62,-0.2737,-0.5878,0.0004,0.0233
2026-01-02 18:18:00,150.13,0.156,50.61,72.14,1324.4,-0.2,-1.256,0.2276,0.0026,0.0062
2026-01-02 18:18:30,144.15,0.1181,54.22,73.49,1359.52,-6.11,-3.9694,0.5142,-0.001,0.0532
2026-01-02 18:19:00,142.19,0.1263,59.52,73.17,1358.08,-7.72,5.2771,0.1368,0.0008,0.0668
2026-01-02 18:19:30,154.7,0.1854,57.02,73.76,1279.09,4.83,2.534,-1.0032,0.0027,0.0413
2026-01-02 18:20:00,147.26,0.1387,62.11,71.16,1367.38,-2.46,-10.4992,-0.0896,0.0001,0.0577
2026-01-02 18:20:30,133.71,0.0445,56.6,73.58,1357.91,-15.76,-2.7203,1.8025,-0.0025,0.1088
2026-01-02 18:21:00,141.82,0.0997,57.51,74.77,1391.57,-7.44,4.4756,-0.3869,-0.0017,0.0627
2026-01-02 18:21:30,142.66,0.0605,54.38,72.81,1360.48,-6.4,-1.1493,-1.613,-0.0042,0.0467
2026-01-02 18:22:00,139.52,0.1161,56.56,71.54,1219.96,-9.21,1.9448,-0.2697,0.0001,0.062
2026-01-02 18:22:30,146.55,0.1266,60.34,72.27,1304.15,-2.22,0.538,1.514,0.0008,0.0193
2026-01-02 18:23:00,140.6,0.0739,56.71,74.57,1238.12,-8.1,7.0147,-0.0258,-0.0044,0.076
2026-01-02 18:23:30,160.58,0.2165,54.45,72.22,1316.54,11.76,0.7703,-1.7969,0.0015,0.0772
2026-01-02 18:24:00,142.14,0.0887,55.63,70.97,1204.74,-6.57,-9.5536,1.8117,-0.0011,0.0836
2026-01-02 18:24:30,141.47,0.1234,59.1,75.84,1284.26,-7.1,-3.0667,0.9861,-0.0021,0.0567
2026-01-02 18:25:00,136.0,0.0842,53.0,72.95,1319.04,-12.36,2.906,-1.0042,-0.0014,0.087
2026-01-02 18:25:30,147.28,0.1373,54.05,73.83,1273.14,-0.97,3.5612,1.0795,-0.0009,0.0232
2026-01-02 18:26:00,143.12,0.1295,55.86,75.11,1424.05,-5.0,0.558,0.2648,0.0018,0.0316
2026-01-02 18:26:30,148.4,0.1615,57.4,74.36,1323.83,0.37,-1.1038,-0.3194,0.0012,0.0069
2026-01-02 18:27:00,140.92,0.1055,55.3,74.47,1241.9,-6.86,-5.154,1.9464,-0.0004,0.0673
2026-01-02 18:27:30,138.09,0.0949,56.36,78.25,1320.44,-9.28,2.1461,-1.5797,-0.0016,0.0677
2026-01-02 18:28:00,145.21,0.1034,58.04,71.31,1333.43,-1.94,3.4613,-1.8803,-0.0026,0.0312
2026-01-02 18:28:30,145.01,0.0958,57.93,74.49,1261.91,-1.93,1.373,-1.2999,-0.0011,0.0204
2026-01-02 18:29:00,147.96,0.1255,65.21,68.71,1310.44,1.11,-2.1773,0.0313,-0.0,0.0148
2026-01-02 18:29:30,140.66,0.0676,56.26,74.55,1289.01,-5.94,-3.2725,3.8691,-0.0059,0.0605
2026-01-02 18:30:00,141.41,0.1356,57.42,76.45,1269.71,-4.88,-2.0062,-1.6046,-0.0002,0.0414
2026-01-02 18:30:30,136.64,0.0784,58.7,71.35,1309.81,-9.32,4.2604,-1.1257,0.0017,0.0752
2026-01-02 18:31:00,149.93,0.1139,55.4,74.19,1268.97,4.08,6.3444,-1.4388,0.0007,0.0543
2026-01-02 18:31:30,149.33,0.154,53.92,68.47,1313.32,3.42,-10.4054,1.261,0.0047,0.0669
2026-01-02 18:32:00,129.12,0.0369,66.51,76.72,1271.51,-16.61,-10.6462,2.8626,-0.004,0.1505
2026-01-02 18:32:30,128.04,0.0377,54.32,74.19,1356.34,-17.16,5.7763,-2.1737,-0.0044,0.131
2026-01-02 18:33:00,140.67,0.108,60.19,72.37,1348.23,-4.43,7.966,0.3355,0.0017,0.0595
2026-01-02 18:33:30,143.97,0.0935,57.66,74.86,1152.68,-1.08,-1.1884,2.4694,-0.0061,0.0186
2026-01-02 18:34:00,138.3,0.0893,50.41,77.31,1337.33,-6.63,-3.6484,1.0005,0.0,0.0565
2026-01-02 18:34:30,136.68,0.0821,57.43,76.87,1252.63,-7.87,-1.0175,-1.7745,-0.0021,0.0553
2026-01-02 18:35:00,136.26,0.0793,60.23,73.76,1281.17,-8.1,6.2968,-3.4387,-0.0002,0.0843
2026-01-02 18:35:30,149.27,0.1502,58.4,69.99,1280.7,4.87,2.2347,-0.5686,0.0006,0.0388
2026-01-02 18:36:00,140.73,0.1249,60.29,72.62,1318.6,-3.49,-4.4099,0.2004,-0.0002,0.0386
2026-01-02 18:36:30,140.45,0.115,61.11,70.39,1208.16,-3.5,-3.3262,-0.1097,-0.0023,0.0338
2026-01-02 18:37:00,134.08,0.0557,60.37,72.4,1323.46,-9.6,-4.338,0.9274,-0.0025,0.0765
2026-01-02 18:37:30,131.77,0.0727,55.98,72.24,1266.08,-11.65,-0.9272,1.8056,-0.0011,0.0772
2026-01-02 18:38:00,132.22,0.0667,56.45,76.01,1333.85,-10.87,-3.2773,-0.7627,-0.0018,0.079
2026-01-02 18:38:30,125.22,0.0287,55.98,70.72,1244.92,-17.35,-0.6723,-1.1074,-0.0034,0.1072
2026-01-02 18:39:00,130.88,0.0542,59.72,73.8,1215.87,-11.34,1.259,2.6814,-0.0036,0.0798
2026-01-02 18:39:30,127.74,0.0266,56.25,76.08,1329.78,-13.86,2.4776,-0.6938,-0.002,0.0929
2026-01-02 18:40:00,135.83,0.074,65.14,72.41,1394.45,-5.55,3.5225,-0.7651,-0.0031,0.0489
2026-01-02 18:40:30,134.78,0.0886,59.09,74.55,1211.33,-6.32,2.8361,0.7163,0.0005,0.0503
2026-01-02 18:41:00,141.51,0.1154,59.49,73.84,1319.13,0.37,-1.7037,-0.2689,0.0001,0.0092
2026-01-02 18:41:30,131.38,0.0445,66.54,74.01,1313.09,-9.5,-6.3368,-2.4266,-0.0055,0.0894
2026-01-02 18:42:00,128.83,0.0265,58.83,68.99,1327.5,-11.6,0.104,-0.4575,-0.0005,0.069
2026-01-02 18:42:30,131.58,0.0652,55.31,73.1,1393.15,-8.55,-3.1215,1.8047,0.0014,0.0683
2026-01-02 18:43:00,122.59,0.0,57.0,72.6,1400.07,-16.99,2.7058,-0.2136,-0.0054,0.1107
2026-01-02 18:43:30,136.99,0.0777,59.89,72.67,1274.94,-2.45,9.293,-0.6397,-0.0008,0.0544
2026-01-02 18:44:00,141.18,0.1157,64.43,71.32,1362.11,1.76,-1.7098,-0.5399,0.0013,0.0183
2026-01-02 18:44:30,133.58,0.0722,62.86,71.59,1363.26,-5.42,-4.0455,0.2802,-0.0005,0.0487
2026-01-02 18:45:00,133.09,0.0548,61.26,71.88,1272.84,-5.63,6.1452,-0.4865,-0.0012,0.0594
2026-01-02 18:45:30,145.87,0.1243,59.05,70.62,1310.35,6.91,1.6789,1.1805,-0.0013,0.0505
2026-01-02 18:46:00,136.44,0.1132,58.11,74.24,1261.48,-2.41,-6.8813,-1.2635,-0.0006,0.0462
2026-01-02 18:46:30,132.1,0.0634,54.23,68.09,1220.38,-6.54,1.276,-0.9593,-0.0026,0.0459
2026-01-02 18:47:00,138.99,0.1025,63.56,72.32,1351.35,0.37,0.0518,3.5093,0.0023,0.0131
2026-01-02 18:47:30,132.21,0.0927,57.8,75.11,1216.15,-6.14,-2.2582,-0.4782,0.001,0.046
2026-01-02 18:48:00,134.48,0.0946,57.52,71.37,1258.93,-3.74,-1.401,-0.9034,0.0014,0.0298
2026-01-02 18:48:30,129.4,0.0346,60.82,73.3,1243.01,-8.19,-2.4823,0.9502,0.0003,0.0606
2026-01-02 18:49:00,129.51,0.0563,62.48,73.27,1300.12,-7.83,3.5487,-0.7548,0.0001,0.0623
2026-01-02 18:49:30,136.5,0.0918,65.07,71.79,1332.79,-0.74,4.6402,0.9932,0.0033,0.0261
2026-01-02 18:50:00,138.79,0.0713,65.34,75.25,1365.88,1.49,-0.7315,0.3771,-0.0001,0.0121
2026-01-02 18:50:30,135.04,0.0571,63.67,72.55,1274.77,-2.02,-1.9718,-0.1442,-0.0016,0.0196
2026-01-02 18:51:00,134.85,0.027,63.59,74.97,1236.12,-2.04,-3.0172,0.845,-0.0044,0.0264
2026-01-02 18:51:30,129.0,0.0507,57.24,74.24,1200.53,-7.5,1.7716,-1.0937,0.0003,0.054
2026-01-02 18:52:00,138.39,0.0694,61.22,72.78,1265.65,1.94,0.2155,0.819,0.0021,0.014
2026-01-02 18:52:30,129.44,0.0569,60.08,75.88,1312.04,-6.84,-3.6298,0.2542,-0.0004,0.0552
2026-01-02 18:53:00,131.13,0.0569,63.27,73.29,1278.27,-4.86,-3.29,-1.7483,0.0028,0.0472
2026-01-02 18:53:30,122.86,0.0,54.94,72.38,1290.21,-12.7,-1.3603,0.8887,-0.0039,0.0821
2026-01-02 18:54:00,128.41,0.0711,58.07,75.06,1275.43,-6.75,0.9662,0.186,-0.0022,0.0432
2026-01-02 18:54:30,124.79,0.0108,62.59,72.75,1200.4,-10.06,3.5955,-3.5538,-0.0031,0.0849
2026-01-02 18:55:00,135.6,0.0773,64.96,67.96,1235.63,0.88,4.9775,0.6009,0.0011,0.027
2026-01-02 18:55:30,134.74,0.1005,57.59,73.95,1316.59,0.05,-6.4758,2.3663,-0.0012,0.0344
2026-01-02 18:56:00,122.65,0.0109,69.49,72.69,1340.5,-11.49,-6.1172,0.175,-0.0051,0.0926
2026-01-02 18:56:30,122.51,0.0064,63.73,74.3,1274.43,-11.1,6.2459,0.0179,-0.0028,0.0903
2026-01-02 18:57:00,135.14,0.0627,59.95,72.72,1345.54,1.41,2.1665,-2.2257,-0.002,0.0238
2026-01-02 18:57:30,126.84,0.0714,62.92,69.85,1345.24,-6.86,-6.1779,-1.4811,-0.0011,0.0701
2026-01-02 18:58:00,122.79,0.0294,60.23,69.76,1244.36,-10.56,-0.1403,1.361,-0.0033,0.0661
2026-01-02 18:58:30,126.56,0.007,63.15,72.57,1307.26,-6.44,1.4225,0.6762,-0.0014,0.045
2026-01-02 18:59:00,125.63,0.011,63.81,71.11,1283.25,-7.11,-2.2288,1.9907,-0.0023,0.0567
2026-01-02 18:59:30,122.1,0.0127,61.8,76.55,1268.46,-10.35,2.0891,1.6849,-0.004,0.0741
2026-01-02 19:00:00,129.81,0.0352,60.79,74.48,1337.24,-2.51,5.2351,-1.7659,-0.0018,0.0416
2026-01-02 19:00:30,132.57,0.0641,61.31,73.02,1331.33,0.58,-5.7716,-1.6144,0.0003,0.032
2026-01-02 19:01:00,118.27,0.0,63.51,71.26,1273.22,-13.27,-1.3667,-0.0639,-0.0013,0.0828
2026-01-02 19:01:30,129.84,0.0293,58.94,72.9,1262.55,-1.49,0.843,1.1297,-0.0011,0.0151
2026-01-02 19:02:00,119.95,0.0,64.35,73.52,1340.52,-11.09,-3.2343,-0.3795,-0.0035,0.0789
2026-01-02 19:02:30,123.37,0.0,62.84,72.14,1185.63,-7.51,4.3965,0.4973,-0.0028,0.0631
2026-01-02 19:03:00,128.75,0.0297,62.63,74.51,1278.91,-2.06,-1.3114,0.2547,-0.0014,0.0174
2026-01-02 19:03:30,120.75,0.0006,63.5,72.65,1368.46,-9.97,0.1174,0.8218,0.0,0.0607
2026-01-02 19:04:00,128.98,0.0438,66.29,76.15,1298.3,-1.7,8.0729,-0.4298,-0.0014,0.0442
2026-01-02 19:04:30,136.89,0.0941,60.06,71.79,1268.31,6.03,-4.3704,-2.0522,0.0042,0.0595
2026-01-02 19:05:00,120.24,0.0,63.25,72.05,1171.2,-10.31,-8.5826,0.1722,-0.0039,0.096
2026-01-02 19:05:30,119.73,0.0,66.31,72.13,1332.4,-10.52,1.4091,0.5302,-0.005,0.0684
2026-01-02 19:06:00,123.06,0.0,67.3,73.11,1320.39,-6.82,-0.8215,0.3331,-0.0005,0.0436
2026-01-02 19:06:30,118.09,0.0047,63.64,72.8,1325.8,-11.53,1.8784,-0.4087,-0.0001,0.0758
2026-01-02 19:07:00,126.82,0.0337,63.81,72.29,1346.65,-2.76,6.4367,-1.6471,-0.0014,0.0477
2026-01-02 19:07:30,130.96,0.0591,64.68,69.5,1336.73,1.39,1.0593,-2.2783,-0.0006,0.0192
2026-01-02 19:08:00,128.94,0.058,60.81,67.74,1291.3,-0.76,-2.9294,0.9087,0.0014,0.0188
2026-01-02 19:08:30,125.1,0.0068,64.16,71.32,1295.68,-4.35,-6.7952,2.3868,-0.0,0.061
2026-01-02 19:09:00,115.35,0.0,66.13,72.51,1273.2,-13.59,-4.2883,-0.2791,-0.0005,0.0976
2026-01-02 19:09:30,116.52,0.0132,63.35,70.76,1280.84,-12.07,3.6887,-0.7042,0.0,0.0876
2026-01-02 19:10:00,122.72,0.0,56.83,71.1,1263.12,-5.67,3.2553,-0.1944,-0.0018,0.0465
2026-01-02 19:10:30,123.04,0.0534,58.79,70.37,1218.49,-4.9,-1.1832,-0.3433,-0.0005,0.0338
2026-01-02 19:11:00,120.36,0.0,63.03,70.41,1302.69,-7.26,-3.0762,-0.0047,0.0,0.0544
2026-01-02 19:11:30,116.88,0.0,60.97,70.36,1217.16,-10.42,-0.8545,0.9371,-0.0015,0.0668
2026-01-02 19:12:00,118.65,0.0,62.31,72.29,1299.51,-8.25,3.032,1.7608,0.0,0.066
2026-01-02 19:12:30,122.95,0.021,62.3,73.88,1237.27,-3.77,0.5043,0.2501,0.001,0.024
2026-01-02 19:13:00,119.66,0.0027,60.76,72.79,1205.79,-6.76,-5.7275,-3.5444,-0.0013,0.0745
2026-01-02 19:13:30,111.49,0.0,62.87,66.8,1385.16,-14.57,0.6481,-1.2234,-0.0,0.0912
2026-01-02 19:14:00,120.95,0.0,61.59,70.34,1288.97,-4.94,-0.2113,2.4626,-0.0022,0.0371
2026-01-02 19:14:30,111.07,0.0,62.79,71.72,1262.53,-14.31,-3.8524,-0.1105,-0.0047,0.0994
2026-01-02 19:15:00,113.25,0.0,65.17,70.12,1258.96,-11.62,-3.456,-1.3294,0.0,0.0861
2026-01-02 19:15:30,104.16,0.0,64.59,69.06,1380.28,-20.1,3.0723,1.366,0.0,0.1342
2026-01-02 19:16:00,119.39,0.0337,62.85,72.85,1285.48,-4.55,8.0741,-0.8328,0.0017,0.0623
2026-01-02 19:16:30,120.31,0.0,59.51,67.4,1372.65,-3.46,-4.2263,-0.3084,-0.0002,0.038
2026-01-02 19:17:00,110.94,0.0,68.26,72.24,1293.82,-12.28,-2.129,1.5752,-0.0017,0.0852
2026-01-02 19:17:30,116.05,0.0,64.43,70.55,1320.69,-6.91,1.8419,1.6025,-0.003,0.0526
2026-01-02 19:18:00,114.62,0.0,65.16,75.44,1328.39,-8.0,0.2678,-1.0102,-0.0029,0.0504
2026-01-02 19:18:30,116.58,0.0,67.87,68.53,1253.99,-5.91,-1.852,-0.9857,-0.0003,0.0447
2026-01-02 19:19:00,110.92,0.0,61.33,73.47,1316.03,-11.23,0.9638,2.0952,0.0,0.0759
2026-01-02 19:19:30,118.51,0.0,66.35,72.72,1270.17,-3.51,2.8577,0.3132,-0.0007,0.0326
2026-01-02 19:20:00,116.63,0.0137,65.35,74.1,1282.11,-5.01,-6.5403,-1.0595,0.0007,0.0593
